Index,ID,Name,Continent,Country,Nationality,Sex,DOB,Age,Height,Weight,Sport,Gold,Silver,Bronze,Total_Medal
8965,59908931,Renaud Lavillenie,Europe,France,FRA,male,9/18/86,30,1.77,71,athletics,0,1,0,1
8966,394581018,Rene Enders,Europe,Germany,GER,male,2/13/87,29,1.65,77,cycling,0,0,0,0
8967,608905335,Rene Holten,Europe,Denmark,DEN,male,11/28/88,28,1.88,92,canoe,0,0,0,0
8968,873459751,Rene Lopez,America,Colombia,COL,male,4/5/1964,52,1.68,70,equestrian,0,0,0,0
8969,94618006,Rene Philippe Kouassi,,Cote d'Ivoire,CIV,male,12/14/79,37,1.9,83,archery,0,0,0,0
8970,861585492,Rene Pranz,Europe,Austria,AUT,male,9/4/1985,31,1.84,79,fencing,0,0,0,0
8971,57264316,Rene Tebbel,Europe,Ukraine,UKR,male,2/12/1969,47,1.82,84,equestrian,0,0,0,0
8972,400301052,Rene Toft Hansen,Europe,Denmark,DEN,male,11/1/1984,32,2,105,handball,1,0,0,1
8973,109399064,Renee Eykens,Europe,Belgium,BEL,female,6/8/1996,20,1.7,54,athletics,0,0,0,0
8974,73182018,Renelle Lamote,Europe,France,FRA,female,12/26/93,23,1.65,59,athletics,0,0,0,0
8975,18503067,Reneta Kamberova,Europe,Bulgaria,BUL,female,9/12/1990,26,1.7,53,gymnastics,0,0,1,1
8976,499299966,Renick James,America,Belize,BIZ,male,8/21/87,29,1.8,91,judo,0,0,0,0
8977,119864566,Renjith Maheswary,Asia,India,IND,male,1/30/86,30,1.84,79,athletics,0,0,0,0
8978,563285077,Renny Quow,,,TTO,male,8/25/87,29,1.6,77,athletics,0,0,0,0
8979,154797267,Renuka Yadav,Asia,India,IND,female,7/18/94,22,1.59,53,hockey,0,0,0,0
8980,642982452,Renxue Zhu,Asia,China,CHN,male,4/6/1991,25,1.7,50,athletics,0,0,0,0
8981,859598308,Renzo Agresta,America,Brazil,BRA,male,6/27/85,31,1.81,76,fencing,0,0,0,0
8982,188249064,Renzo Leon Garcia,America,Peru,PER,male,8/14/90,26,1.86,71,rowing,0,0,0,0
8983,217093800,Renzo Tjon-A-Joe,America,Suriname,SUR,male,7/8/1995,21,1.9,78,aquatics,0,0,0,0
8984,63732121,Repo Malepe,Africa,South Africa,RSA,male,2/18/97,19,1.79,65,football,0,0,0,0
8985,867912323,Reshmie Shari Oogink,Europe,Netherlands,NED,female,10/26/89,27,1.79,72,taekwondo,0,0,0,0
8986,280064758,Revazi Nadareishvili,Europe,Georgia,GEO,male,6/21/91,25,1.76,98,wrestling,0,0,0,0
8987,248931578,Rexford Tullius,,Virgin Islands,ISV,male,3/10/1987,29,,,aquatics,0,0,0,0
8988,671136449,Reyare Thomas,,,TTO,female,11/23/87,29,1.69,59,athletics,0,0,0,0
8989,826747874,Reynier Mena,America,Cuba,CUB,male,11/21/96,20,1.74,79,athletics,0,0,0,0
8990,686527217,Reza Ghasemi,Asia,Iran,IRI,male,7/24/87,29,1.82,69,athletics,0,0,0,0
8991,137914262,Reza Mohammad Ali Yazdani,Asia,Iran,IRI,male,8/25/84,32,1.72,100,wrestling,0,0,0,0
8992,522982610,Rhian Wilkinson,America,Canada,CAN,female,5/12/1982,34,1.66,69,football,0,0,1,1
8993,317198923,Rhydian Cowley,Oceania,Australia,AUS,male,1/4/1991,25,1.81,65,athletics,0,0,0,0
8994,264189277,Rhys Grant,Oceania,Australia,AUS,male,2/6/1987,29,1.88,88,rowing,0,0,0,0
8995,768753135,Rhys Howden,Oceania,Australia,AUS,male,4/2/1987,29,1.89,84,aquatics,0,0,0,0
8996,546440532,Ria Percival,Oceania,New Zealand,NZL,female,12/7/1989,27,1.62,57,football,0,0,0,0
8997,558739071,Riau Ega Agatha,Asia,Indonesia,INA,male,10/25/91,25,1.75,70,archery,0,0,0,0
8998,238394812,Ricard Alarcon Tevar,Europe,Spain,ESP,male,8/18/91,25,1.88,110,aquatics,0,0,0,0
8999,898620184,Ricardas Berankis,Europe,Lithuania,LTU,male,6/21/90,26,1.75,74,tennis,0,0,0,0
9000,56369474,Ricardas Nekriosius,Europe,Lithuania,LTU,male,9/12/1986,30,1.84,88,canoe,0,0,0,0
9001,458070483,Ricardo Esgaio,Europe,Portugal,POR,male,5/16/93,23,1.75,80,football,0,0,0,0
9002,975400260,Ricardo Gouveia,Europe,Portugal,POR,male,8/6/1991,25,1.75,88,golf,0,0,0,0
9003,279428980,Ricardo Lucarelli,America,Brazil,BRA,male,2/14/92,24,1.95,79,volleyball,1,0,0,1
9004,372426764,Ricardo Ramos,America,Mexico,MEX,male,12/5/1985,31,1.72,56,athletics,0,0,0,0
9005,385094917,Ricardo Ribas,Europe,Portugal,POR,male,10/8/1977,39,1.74,63,athletics,0,0,0,0
9006,923708870,Ricardo Santos,America,Brazil,BRA,male,5/8/1980,36,1.85,73,sailing,0,0,0,0
9007,711718943,Ricardo Soto,America,Chile,CHI,male,10/22/99,17,1.83,88,archery,0,0,0,0
9008,308968107,Ricardo Vargas Jacobo,America,Mexico,MEX,male,11/21/97,19,1.8,79,aquatics,0,0,0,0
9009,820785891,Ricardo de Souza,America,Brazil,BRA,male,9/21/94,22,1.75,70,athletics,0,0,0,0
9010,281848184,Riccardo Mazzetti,Europe,Italy,ITA,male,5/2/1984,32,1.81,77,shooting,0,0,0,0
9011,96823281,Riccardo de Luca,Europe,Italy,ITA,male,3/22/86,30,1.87,80,modern pentathlon,0,0,0,0
9012,558439036,Richard Bohus,Europe,Hungary,HUN,male,4/9/1993,23,1.85,80,aquatics,0,0,0,0
9013,509225287,Richard Chambers,Europe,United Kingdom,GBR,male,6/10/1985,31,1.83,74,rowing,0,0,0,0
9014,385235592,Richard Hildreth,America,Canada,CAN,male,6/3/1984,32,1.83,80,hockey,0,0,0,0
9015,817106482,Richard Hounslow,Europe,United Kingdom,GBR,male,12/19/81,35,1.83,78,canoe,0,1,0,1
9016,715219943,Richard John Edward Patterson,Oceania,New Zealand,NZL,male,4/30/83,33,1.67,84,weightlifting,0,0,0,0
9017,180069208,Richard Kilty,Europe,United Kingdom,GBR,male,9/2/1989,27,1.82,82,athletics,0,0,0,0
9018,232429024,Richard Kruse,Europe,United Kingdom,GBR,male,7/30/83,33,1.9,84,fencing,0,0,0,0
9019,947093935,Richard Merjan,Asia,Lebanon,LIB,male,11/10/1988,28,1.6,57,canoe,0,0,0,0
9020,158446186,Richard Murray,Africa,South Africa,RSA,male,1/4/1989,27,1.8,70,triathlon,0,0,0,0
9021,539128451,Richard Nagy,Europe,Slovakia,SVK,male,3/9/1993,23,1.88,80,aquatics,0,0,0,0
9022,289690027,Richard Ringer,Europe,Germany,GER,male,2/27/89,27,1.82,62,athletics,0,0,0,0
9023,16165612,Richard Schmidt,Europe,Germany,GER,male,5/23/87,29,1.73,76,rowing,0,1,0,1
9024,434798426,Richard Thompson,,,TTO,male,7/6/1985,31,1.88,80,athletics,0,0,0,0
9025,45434968,Richard Varga,Europe,Slovakia,SVK,male,1/28/89,27,1.88,65,triathlon,0,0,0,0
9026,50122257,Richard Vargas,America,Venezuela,VEN,male,12/28/94,22,1.75,58,athletics,0,0,0,0
9027,545591237,Richard Weinberger,America,Canada,CAN,male,6/7/1990,26,1.84,72,aquatics,0,0,0,0
9028,582543706,Richardson Hitchins,America,Haiti,HAI,male,9/26/97,19,,,boxing,0,0,0,0
9029,153689574,Richelle Stephens,America,United States,USA,female,7/22/96,20,1.68,65,rugby sevens,0,0,0,0
9030,972776916,Richer Perez,America,Cuba,CUB,male,2/20/86,30,1.63,58,athletics,0,0,0,0
9031,8241548,Richie Campbell,Oceania,Australia,AUS,male,9/18/87,29,1.93,99,aquatics,0,0,0,0
9032,145755728,Richie Porte,Oceania,Australia,AUS,male,1/30/85,31,1.72,62,cycling,0,0,0,0
9033,553041631,Richson Simeon,,,MHL,male,10/5/1997,19,1.55,78,athletics,0,0,0,0
9034,182264140,Rick Yves Confiance,Africa,Seychelles,SEY,male,5/24/94,22,1.65,62,weightlifting,0,0,0,0
9035,52657161,Rick van der Ven,Europe,Netherlands,NED,male,4/14/91,25,1.81,76,archery,0,0,0,0
9036,896354114,Rickie Fowler,America,United States,USA,male,12/13/88,28,1.76,68,golf,0,0,0,0
9037,664274714,Ricky Robertson,America,United States,USA,male,9/19/90,26,1.81,74,athletics,0,0,0,0
9038,184879090,Ricky Rubio,Europe,Spain,ESP,male,10/21/90,26,1.93,82,basketball,0,0,1,1
9039,29620677,Rico Freimuth,Europe,Germany,GER,male,3/14/88,28,1.96,95,athletics,0,0,0,0
9040,814315679,Rie Kaneto,,Japan,JPN,female,9/8/1988,28,1.75,64,aquatics,1,0,0,1
9041,766598389,Rie Matsubara,,Japan,JPN,female,10/21/93,23,1.67,48,gymnastics,0,0,0,0
9042,155731349,Rieko Ioane,Oceania,New Zealand,NZL,male,3/18/97,19,1.9,105,rugby sevens,0,0,0,0
9043,989632205,Rigoberto Uran Uran,America,Colombia,COL,male,1/26/87,29,1.71,63,cycling,0,0,0,0
9044,304856558,Riheb Hammami,Africa,Tunisia,TUN,female,6/4/1989,27,1.7,68,sailing,0,0,0,0
9045,765122395,Rikako Ikee,,Japan,JPN,female,7/4/2000,16,1.7,58,aquatics,0,0,0,0
9046,137154946,Riki Harakawa,,Japan,JPN,male,8/18/93,23,1.75,72,football,0,0,0,0
9047,62001472,Rikke Moller Pedersen,Europe,Denmark,DEN,female,1/9/1989,27,1.74,61,aquatics,0,0,1,1
9048,485889936,Riley Fitzsimmons,Oceania,Australia,AUS,male,7/27/96,20,1.92,93,canoe,0,0,0,0
9049,646643525,Rima Kashafutdinova,Asia,Kazakhstan,KAZ,female,7/24/95,21,1.6,48,athletics,0,0,0,0
9050,968504345,Rio Watari,,Japan,JPN,female,9/19/91,25,1.63,69,wrestling,0,0,0,0
9051,162020781,Risako Kawai,,Japan,JPN,female,11/21/94,22,1.6,61,wrestling,1,0,0,1
9052,518813071,Risako Mitsui,,Japan,JPN,female,9/23/93,23,1.68,56,aquatics,0,0,2,2
9053,54528524,Rishod Sobirov,Asia,Uzbekistan,UZB,male,9/11/1986,30,1.68,66,judo,0,0,1,1
9054,13338257,Ristananna Tracey,America,Jamaica,JAM,female,5/9/1992,24,1.78,66,athletics,0,0,0,0
9055,875138025,Riste Pandev,Europe,Macedonia,MKD,male,1/25/94,22,1.78,68,athletics,0,0,0,0
9056,169332497,Risto Matas,Europe,Estonia,EST,male,4/30/84,32,1.89,94,athletics,0,0,0,0
9057,226090486,Rita Keszthelyi,Europe,Hungary,HUN,female,12/10/1991,25,1.78,67,aquatics,0,0,0,0
9058,977877235,Rita Recsei,Europe,Hungary,HUN,female,1/30/96,20,1.68,54,athletics,0,0,0,0
9059,427379114,Rita Zeqiri,,,KOS,female,12/8/1995,21,1.65,55,aquatics,0,0,0,0
9060,463062176,Rivaldo Coetzee,Africa,South Africa,RSA,male,10/16/96,20,1.83,73,football,0,0,0,0
9061,950284932,Riwei Wang,Asia,China,CHN,male,3/21/93,23,1.82,85,canoe,0,0,0,0
9062,536544725,Riza Kayaalp,Asia,Turkey,TUR,male,10/10/1989,27,1.82,130,wrestling,0,1,0,1
9063,899335116,Rizlen Zouak,Africa,Morocco,MAR,female,5/14/86,30,1.64,63,judo,0,0,0,0
9064,578088761,Ro Dakuwaqa,Oceania,Fiji,FIJ,male,2/14/94,22,1.9,105,rugby sevens,1,0,0,1
9065,854121144,Rob Mullett,Europe,United Kingdom,GBR,male,7/31/87,29,1.78,64,athletics,0,0,0,0
9066,753125163,Robbert Kemperman,Europe,Netherlands,NED,male,6/24/90,26,1.86,76,hockey,0,0,0,0
9067,57185186,Robbie Renwick,Europe,United Kingdom,GBR,male,7/21/88,28,1.84,80,aquatics,0,1,0,1
9068,955978928,Robby Andrews,America,United States,USA,male,3/29/91,25,1.78,65,athletics,0,0,0,0
9069,58169707,Robeilys Peinado,America,Venezuela,VEN,female,11/26/97,19,,,athletics,0,0,0,0
9070,921399403,Robeisy Ramirez,America,Cuba,CUB,male,12/20/93,23,1.62,,boxing,1,0,0,1
9071,651154983,Robel Kiros Habte,Africa,Ethiopia,ETH,male,4/13/92,24,1.76,81,aquatics,0,0,0,0
9072,371852297,Robenilson de Jesus,America,Brazil,BRA,male,9/24/87,29,1.66,,boxing,0,0,0,0
9073,484252219,Robert Baran,Europe,Poland,POL,male,7/3/1992,24,1.86,103,wrestling,0,0,0,0
9074,793414933,Robert Bauer,Europe,Germany,GER,male,4/9/1995,21,1.83,76,football,0,1,0,1
9075,136649712,Robert Elder,Oceania,Fiji,FIJ,male,4/25/81,35,1.94,115,archery,0,0,0,0
9076,453661639,Robert Farah,America,Colombia,COL,male,1/20/87,29,1.93,92,tennis,0,0,0,0
9077,65516021,Robert Fuchs,Europe,Poland,POL,male,6/12/1991,25,2.09,105,rowing,0,0,0,0
9078,69277111,Robert Gardos,Europe,Austria,AUT,male,1/16/79,37,1.78,72,table tennis,0,0,0,0
9079,588439110,Robert Glinta,,,ROU,male,4/18/97,19,1.85,72,aquatics,0,0,0,0
9080,957342784,Robert Grabarz,Europe,United Kingdom,GBR,male,10/3/1987,29,1.91,81,athletics,0,0,0,0
9081,748479187,Robert Harting,Europe,Germany,GER,male,10/18/84,32,2.01,126,athletics,0,0,0,0
9082,126498342,Robert Heffernan,Europe,Ireland,IRL,male,2/28/78,38,1.71,58,athletics,0,0,0,0
9083,401609569,Robert Hering,Europe,Germany,GER,male,6/14/90,26,1.8,78,athletics,0,0,0,0
9084,740457326,Robert Luecken,Europe,Netherlands,NED,male,4/30/85,31,1.99,95,rowing,0,0,1,1
9085,99198444,Robert Manson,Oceania,New Zealand,NZL,male,10/11/1989,27,1.88,89,rowing,0,0,0,0
9086,651788735,Robert Mateusiak,Europe,Poland,POL,male,1/13/76,40,1.69,65,badminton,0,0,0,0
9087,650448560,Robert Meeuwsen,Europe,Netherlands,NED,male,3/21/88,28,2.07,94,volleyball,0,0,1,1
9088,222647716,Robert Micael Gibson,America,Canada,CAN,male,2/2/1986,30,1.95,101,rowing,0,0,0,0
9089,653323381,Robert Mike,Europe,Hungary,HUN,male,5/8/1984,32,1.76,80,canoe,0,0,0,0
9090,892281190,Robert Munn,America,United States,USA,male,7/26/90,26,1.94,97,rowing,0,0,0,0
9091,595627689,Robert Paez,America,Venezuela,VEN,male,6/1/1994,22,1.74,72,aquatics,0,0,0,0
9092,455331641,Robert Renner,Europe,Slovenia,SLO,male,3/8/1994,22,1.83,75,athletics,0,0,0,0
9093,503602363,Robert Scheidt,America,Brazil,BRA,male,4/15/73,43,1.88,76,sailing,0,0,0,0
9094,720405492,Robert Skov,Europe,Denmark,DEN,male,5/20/96,20,1.83,78,football,0,0,0,0
9095,853386777,Robert Sobera,Europe,Poland,POL,male,1/19/91,25,1.91,86,athletics,0,0,0,0
9096,532564803,Robert Timothy David Smith,America,United States,USA,male,1/30/87,29,1.83,127,wrestling,0,0,0,0
9097,360028984,Robert Tvorogal,Europe,Lithuania,LTU,male,10/5/1994,22,1.67,65,gymnastics,0,0,0,0
9098,859612210,Robert Urbanek,Europe,Poland,POL,male,4/29/87,29,2,122,athletics,0,0,0,0
9099,959745173,Robert Zbogar,Europe,Slovenia,SLO,male,3/6/1989,27,1.83,72,aquatics,0,0,0,0
9100,810837214,Robert van der Horst,Europe,Netherlands,NED,male,10/17/84,32,1.79,74,hockey,0,0,0,0
9101,146983428,Roberta Bianconi,Europe,Italy,ITA,female,7/8/1989,27,1.76,76,aquatics,0,1,0,1
9102,755354493,Roberta Vinci,Europe,Italy,ITA,female,2/18/83,33,1.64,54,tennis,0,0,0,0
9103,954509397,Robertas Javtokas,Europe,Lithuania,LTU,male,3/20/80,36,2.1,117,basketball,0,0,0,0
9104,722113054,Roberti Kobliashvili,Europe,Georgia,GEO,male,12/6/1993,23,1.8,85,wrestling,0,0,0,0
9105,979738461,Roberto Acuna,America,Argentina,ARG,male,9/14/90,26,2.08,109,basketball,0,0,0,0
9106,758461623,Roberto Bautista Agut,Europe,Spain,ESP,male,4/14/88,28,1.83,76,tennis,0,0,0,0
9107,21769735,Roberto Janet,America,Cuba,CUB,male,8/29/86,30,1.87,106,athletics,0,0,0,0
9108,340569096,Roberto Maehler,America,Brazil,BRA,male,1/25/85,31,1.83,82,canoe,0,0,0,0
9109,555000042,Roberto Sawyers,America,Costa Rica,CRC,male,10/17/86,30,1.82,111,athletics,0,0,0,0
9110,509328493,Roberto Schmits,America,Brazil,BRA,male,2/4/1969,47,1.87,90,shooting,0,0,0,0
9111,930615320,Roberto Skyers,America,Cuba,CUB,male,11/12/1991,25,1.83,83,athletics,0,0,0,0
9112,819268120,Robin Erewa,Europe,Germany,GER,male,6/24/91,25,1.84,80,athletics,0,0,0,0
9113,577679695,Robin Haase,Europe,Netherlands,NED,male,4/6/1987,29,1.9,77,tennis,0,0,0,0
9114,982057422,Robin Middleton,Oceania,Australia,AUS,male,2/8/1985,31,1.88,85,badminton,0,0,0,0
9115,444302683,Robin Neumann,Europe,Netherlands,NED,female,12/12/1997,19,1.73,63,aquatics,0,0,0,0
9116,932757600,Robin Pacek,Europe,Sweden,SWE,male,3/17/91,25,1.81,81,judo,0,0,0,0
9117,860901297,Robin Prendes,America,United States,USA,male,12/13/88,28,1.86,72,rowing,0,0,0,0
9118,205241654,Robin Quaison,Europe,Sweden,SWE,male,10/9/1993,23,1.82,78,football,0,0,0,0
9119,569702101,Robin Ramaekers,Europe,Belgium,BEL,male,10/26/94,22,1.8,78,archery,0,0,0,0
9120,196394925,Robin Seidl,Europe,Austria,AUT,male,1/21/90,26,1.9,80,volleyball,0,0,0,0
9121,771525167,Robin Vanderbemden,Europe,Belgium,BEL,male,2/10/1994,22,1.83,74,athletics,0,0,0,0
9122,583096662,Robin de Kruijf,Europe,Netherlands,NED,female,5/5/1991,25,1.92,80,volleyball,0,0,0,0
9123,938744484,Robson Conceicao,America,Brazil,BRA,male,10/25/88,28,1.75,,boxing,1,0,0,1
9124,713083048,Robyn Moodaly,Africa,South Africa,RSA,female,6/16/94,22,1.62,49,football,0,0,0,0
9125,412115856,Roc Oliva,Europe,Spain,ESP,male,7/18/89,27,1.8,78,hockey,0,0,0,0
9126,994481425,Rocco van Rooyen,Africa,South Africa,RSA,male,12/23/92,24,1.9,98,athletics,0,0,0,0
9127,369012326,Rocio Campigli,America,Argentina,ARG,female,8/6/1994,22,1.73,70,handball,0,0,0,0
9128,374524255,Rocio Comba,America,Argentina,ARG,female,7/14/87,29,1.8,100,athletics,0,0,0,0
9129,164940768,Rocio Gutierrez,Europe,Spain,ESP,female,7/20/85,31,1.62,61,hockey,0,0,0,0
9130,528331372,Rocio Sanchez,America,Argentina,ARG,female,8/2/1988,28,1.57,54,hockey,0,0,0,0
9131,885588616,Rocio Ybarra,Europe,Spain,ESP,female,12/26/84,32,1.59,54,hockey,0,0,0,0
9132,273991849,Rodman Teltull,Oceania,Palau,PLW,male,1/29/94,22,1.53,64,athletics,0,0,0,0
9133,374596998,Rodney Govinden,Africa,Seychelles,SEY,male,9/13/84,32,1.79,84,sailing,0,0,0,0
9134,625240454,Rodolfo Cazaubon,America,Mexico,MEX,male,8/15/89,27,1.78,72,golf,0,0,0,0
9135,562268541,Rodolfo Lombardo Ontiveros Gomez,America,Mexico,MEX,male,11/9/1983,33,1.85,87,volleyball,0,0,0,0
9136,519800008,Rodolfo Pizarro,America,Mexico,MEX,male,2/15/94,22,1.73,64,football,0,0,0,0
9137,480321541,Rodrick Kuku,Africa,Congo,COD,male,4/6/1986,30,,66,judo,0,0,0,0
9138,216037265,Rodrigo Caio,America,Brazil,BRA,male,8/17/93,23,1.82,70,football,1,0,0,1
9139,5451063,Rodrigo Diego,America,Mexico,MEX,male,12/2/1996,20,1.66,69,aquatics,0,0,0,0
9140,699797697,Rodrigo Dourado,America,Brazil,BRA,male,6/17/94,22,1.86,80,football,1,0,0,1
9141,956734649,Rodrigo Etchart,America,Argentina,ARG,male,1/24/94,22,1.8,80,rugby sevens,0,0,0,0
9142,817730923,Rodrigo Faustino,America,Brazil,BRA,male,1/6/1987,29,1.67,69,hockey,0,0,0,0
9143,539471357,Rodrigo Germade,Europe,Spain,ESP,male,8/23/90,26,1.83,85,canoe,0,0,0,0
9144,666269394,Rodrigo Gonzalez,America,Mexico,MEX,male,12/14/89,27,1.8,69,triathlon,0,0,0,0
9145,259323134,Rodrigo Steimbach,America,Brazil,BRA,male,1/30/96,20,1.61,58,hockey,0,0,0,0
9146,482861402,Roel Braas,Europe,Netherlands,NED,male,3/11/1987,29,2,100,rowing,0,0,0,0
9147,992517041,Rogen Ladon,Asia,Philippines,PHI,male,11/10/1993,23,1.65,,boxing,0,0,0,0
9148,105565134,Roger Beresford Hudson,Africa,South Africa,RSA,male,3/22/78,38,1.77,72,sailing,0,0,0,0
9149,9609361,Roger Kluge,Europe,Germany,GER,male,2/5/1986,30,1.91,85,cycling,0,0,0,0
9150,311874637,Roger Tahull Compte,Europe,Spain,ESP,male,5/11/1997,19,1.95,105,aquatics,0,0,0,0
9151,42178820,Roger Yves Bost,Europe,France,FRA,male,10/21/65,51,1.76,80,equestrian,1,0,0,1
9152,620929414,Rogerio Dutra Silva,America,Brazil,BRA,male,2/5/1984,32,1.8,73,tennis,0,0,0,0
9153,327425474,Rogier Hofman,Europe,Netherlands,NED,male,9/5/1986,30,1.84,79,hockey,0,0,0,0
9154,142935806,Rohan Bopanna,Asia,India,IND,male,3/4/1980,36,1.9,85,tennis,0,0,0,0
9155,571443859,Rohan Dennis,Oceania,Australia,AUS,male,5/28/90,26,1.82,72,cycling,0,0,0,0
9156,918866581,Roilya Ranaivosoa,Africa,Mauritius,MRI,female,11/14/90,26,1.52,48,weightlifting,0,0,0,0
9157,777959030,Rok Draksic,Europe,Slovenia,SLO,male,1/2/1987,29,1.66,75,judo,0,0,0,0
9158,215465391,Rok Stipcevic,Europe,Croatia,CRO,male,5/20/86,30,1.86,85,basketball,0,0,0,0
9159,883712398,Roko Ukic,Europe,Croatia,CRO,male,12/5/1984,32,1.95,88,basketball,0,0,0,0
9160,79712981,Rolando Palacios,America,Honduras,HON,male,5/3/1987,29,1.89,89,athletics,0,0,0,0
9161,388656945,Rolando Saquipay,America,Ecuador,ECU,male,7/21/79,37,1.65,61,athletics,0,0,0,0
9162,640287031,Rolands Strobinders,Europe,Latvia,LAT,male,4/14/92,24,1.9,103,athletics,0,0,0,0
9163,30879894,Rolf-Goran Bengtsson,Europe,Sweden,SWE,male,6/2/1962,54,1.71,67,equestrian,0,0,0,0
9164,312873200,Romain Bardet,Europe,France,FRA,male,11/9/1990,26,1.84,64,cycling,0,0,0,0
9165,600322031,Romain Blary,Europe,France,FRA,male,10/20/85,31,1.95,100,aquatics,0,0,0,0
9166,230439728,Romain Duguet,Europe,Switzerland,SUI,male,10/7/1980,36,1.76,68,equestrian,0,0,0,0
9167,64482420,Roman Anoshkin,Asia,Russia,RUS,male,8/31/87,29,1.92,95,canoe,0,0,1,1
9168,699151957,Roman Bondaruk,Europe,Ukraine,UKR,male,6/20/74,42,1.77,95,shooting,0,0,0,0
9169,729709593,Roman Fosti,Europe,Estonia,EST,male,6/6/1983,33,1.81,69,athletics,0,0,0,0
9170,309267956,Roman Moustopoulos,Europe,Greece,GRE,male,3/2/1993,23,1.77,81,judo,0,0,0,0
9171,551938294,Roman Prodius,Europe,Moldova,MDA,male,4/12/1981,35,1.82,70,athletics,0,0,0,0
9172,617922297,Roman Roeoesli,Europe,Switzerland,SUI,male,9/22/93,23,1.91,87,rowing,0,0,0,0
9173,733665408,Roman Valiyev,Asia,Kazakhstan,KAZ,male,3/27/84,32,1.9,76,athletics,0,0,0,0
9174,324597845,Roman Vlasov,Asia,Russia,RUS,male,10/6/1990,26,1.75,75,wrestling,1,0,0,1
9175,634337993,Romana Malacova,Europe,Czech Republic,CZE,female,5/15/87,29,1.64,57,athletics,0,0,0,0
9176,917720486,Romano Battisti,Europe,Italy,ITA,male,8/21/86,30,1.9,91,rowing,0,0,0,0
9177,648586794,Romario Leitao,Africa,Sao Tome and Principe,STP,male,1/16/97,19,1.75,56,athletics,0,0,0,0
9178,109375657,Romell Quioto,America,Honduras,HON,male,8/9/1991,25,1.8,86,football,0,0,0,0
9179,672358347,Rommel Pacheco,America,Mexico,MEX,male,7/12/1986,30,1.67,63,aquatics,0,0,0,0
9180,154900117,Romuald Hausser,Europe,Switzerland,SUI,male,4/16/88,28,1.85,72,sailing,0,0,0,0
9181,201879323,Romy Kasper,Europe,Germany,GER,female,5/5/1988,28,1.73,59,cycling,0,0,0,0
9182,312147622,Ron Atias,Asia,Israel,ISR,male,4/19/95,21,1.7,58,taekwondo,0,0,0,0
9183,226253632,Ron Darmon,Asia,Israel,ISR,male,10/30/92,24,1.75,65,triathlon,0,0,0,0
9184,224177837,Ronal Quispe,America,Bolivia,BOL,male,3/5/1988,28,1.64,57,athletics,0,0,0,0
9185,106685753,Ronald Forbes,,Cayman Islands,CAY,male,4/5/1985,31,,,athletics,0,0,0,0
9186,379214136,Ronald Kwemoi,Africa,Kenya,KEN,male,9/19/95,21,1.72,58,athletics,0,0,0,0
9187,244164442,Ronald Musagala,Africa,Uganda,UGA,male,12/16/92,24,,,athletics,0,0,0,0
9188,335845060,Ronald Rauhe,Europe,Germany,GER,male,10/3/1981,35,1.79,82,canoe,0,0,1,1
9189,115983009,Ronald Serugo,Africa,Uganda,UGA,male,9/5/1984,32,,,boxing,0,0,0,0
9190,745602669,Ronaldas Racinskas,Europe,Lithuania,LTU,male,5/13/68,48,1.88,85,shooting,0,0,0,0
9191,972672762,Ronan Gormley,Europe,Ireland,IRL,male,4/21/83,33,1.74,74,hockey,0,0,0,0
9192,947165381,Rondel Sorrillo,,,TTO,male,1/24/86,30,1.78,62,athletics,0,0,0,0
9193,209988250,Rong Shang,Asia,China,CHN,female,2/12/2000,16,1.7,45,gymnastics,0,0,0,0
9194,821012000,Rong Zhao,Asia,China,CHN,female,8/2/1991,25,1.71,59,football,0,0,0,0
9195,151465997,Roniel Iglesias,America,Cuba,CUB,male,8/14/88,28,1.82,,boxing,0,0,0,0
9196,243518732,Ronja Sturm,Europe,Germany,GER,female,9/11/1995,21,1.65,55,rowing,0,0,0,0
9197,644702031,Ronnie Ash,America,United States,USA,male,7/2/1988,28,1.88,94,athletics,0,0,0,0
9198,948499068,Roope Kakko,Europe,Finland,FIN,male,2/13/82,34,1.83,82,golf,0,0,0,0
9199,389320731,Rosa Chacha,America,Ecuador,ECU,female,12/8/1982,34,1.55,48,athletics,0,0,0,0
9200,836406601,Rosa Godoy,America,Argentina,ARG,female,3/19/82,34,1.6,47,athletics,0,0,0,0
9201,726865426,Rosa Keleku Lukusa,Africa,Congo,COD,female,1/16/95,21,1.63,48,taekwondo,0,0,0,0
9202,564590281,Rosa Rodriguez,America,Venezuela,VEN,female,7/2/1986,30,1.78,88,athletics,0,0,0,0
9203,616812664,Rosane Sibele Budag,America,Brazil,BRA,female,8/27/73,43,1.74,66,shooting,0,0,0,0
9204,389253550,Rosane dos Reis Santos,America,Brazil,BRA,female,6/20/87,29,1.62,53,weightlifting,0,0,0,0
9205,828730273,Rosangela Santos,America,Brazil,BRA,female,12/20/90,26,1.66,64,athletics,0,0,0,0
9206,870380362,Rosannagh Maclennan,America,Canada,CAN,female,8/27/88,28,1.58,54,gymnastics,1,0,0,1
9207,353182484,Rosaria Aiello,Europe,Italy,ITA,female,5/12/1989,27,1.72,74,aquatics,0,1,0,1
9208,686173584,Rose Chelimo,Asia,Bahrain,BRN,female,7/12/1989,27,,,athletics,0,0,0,0
9209,72544057,Rose Mary Almanza,America,Cuba,CUB,female,7/13/92,24,1.65,53,athletics,0,0,0,0
